team_url,country,start_year
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-granada/startseite/verein/16795/saison_id/2021,Spain,2021
https://www.transfermarkt.com/ud-levante/startseite/verein/3368/saison_id/2021,Spain,2021
https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2021,Spain,2021
https://www.transfermarkt.com/fc-cadiz/startseite/verein/2687/saison_id/2021,Spain,2021
https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2021,Spain,2021
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2021,Spain,2021
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2022,Spain,2022
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2022,Spain,2022
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2022,Spain,2022
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2022,Spain,2022
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2022,Spain,2022
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2022,Spain,2022
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2022,Spain,2022
https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2022,Spain,2022
https://www.transfermarkt.com/ud-almeria/startseite/verein/3302/saison_id/2022,Spain,2022
https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2022,Spain,2022
https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2022,Spain,2022
https://www.transfermarkt.com/real-valladolid/startseite/verein/366/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-elche/startseite/verein/1531/saison_id/2022,Spain,2022
https://www.transfermarkt.com/fc-cadiz/startseite/verein/2687/saison_id/2022,Spain,2022
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2023,Spain,2023
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2023,Spain,2023
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2023,Spain,2023
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2023,Spain,2023
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2023,Spain,2023
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-granada/startseite/verein/16795/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2023,Spain,2023
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2023,Spain,2023
https://www.transfermarkt.com/ud-las-palmas/startseite/verein/472/saison_id/2023,Spain,2023
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2023,Spain,2023
https://www.transfermarkt.com/ud-almeria/startseite/verein/3302/saison_id/2023,Spain,2023
https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2023,Spain,2023
https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2023,Spain,2023
https://www.transfermarkt.com/fc-cadiz/startseite/verein/2687/saison_id/2023,Spain,2023
https://www.transfermarkt.com/real-madrid/startseite/verein/418/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2024,Spain,2024
https://www.transfermarkt.com/atletico-madrid/startseite/verein/13/saison_id/2024,Spain,2024
https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621/saison_id/2024,Spain,2024
https://www.transfermarkt.com/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2024,Spain,2024
https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2024,Spain,2024
https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2024,Spain,2024
https://www.transfermarkt.com/ud-las-palmas/startseite/verein/472/saison_id/2024,Spain,2024
https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714/saison_id/2024,Spain,2024
https://www.transfermarkt.com/ca-osasuna/startseite/verein/331/saison_id/2024,Spain,2024
https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-getafe/startseite/verein/3709/saison_id/2024,Spain,2024
https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237/saison_id/2024,Spain,2024
https://www.transfermarkt.com/real-valladolid/startseite/verein/366/saison_id/2024,Spain,2024
https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2024,Spain,2024
https://www.transfermarkt.com/cd-leganes/startseite/verein/1244/saison_id/2024,Spain,2024
https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27/saison_id/2018,Germany,2018
https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2018,Germany,2018
https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2018,Germany,2018
https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2018,Germany,2018
https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2018,Germany,2018
https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2018,Germany,2018
https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2018,Germany,2018
https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2018,Germany,2018
https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2018,Germany,2018
https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2018,Germany,2018
https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2018,Germany,2018
