player,season_end_year,squad,comp,archetype,archetype_name,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,table
Aaron Hickey,2024,Brentford,Premier League,2,Defender: Distribution + Progression,-0.7564499965725417,-0.3175601223337594,0.23011847184397993,0.13454094569510744,0.7384261146298741,-0.9220543245880322,0.4879762078362546,-0.79484303547747,-0.4055759347585308,-0.5603914682555455,DF
Aaron Kamardin,2021,Marseille,Ligue 1,3,Defender: Distribution,-7.148754992593183,0.9095419729527237,-0.6820211473711879,-1.189224932994648,-2.4423041181646568,-0.7117888482596015,-0.10613651411597402,-0.3043608198410084,0.3020264571931648,0.13536213334036518,DF
Aaron Wan-Bissaka,2020,Manchester Utd,Premier League,0,Defender: Possession Control + Distribution,3.4481164448581296,1.5934685407607247,0.1504291864005154,-1.8509006283383087,-1.3235249976949035,-2.6038964378968785,-1.2471948495283414,0.21375129321862119,0.11580624801030126,0.3220097526547079,DF
Aaron Wan-Bissaka,2021,Manchester Utd,Premier League,0,Defender: Possession Control + Distribution,3.155796162314175,0.6346546374961832,1.1245222232840888,-1.5719379794022643,-1.1365832261117248,-1.8531679890680266,-1.282992527050851,-0.18787776253370225,0.39543423896640206,0.29099849701250946,DF
Aaron Wan-Bissaka,2022,Manchester Utd,Premier League,0,Defender: Possession Control + Distribution,2.2038796290545974,0.9870303408513195,-0.8671928661397033,0.1660830604611192,0.054622866574618456,-0.9630436601772487,-0.6199895052922102,-0.11423944920738904,-0.18252731819967494,-0.36465493067775867,DF
Aaron Wan-Bissaka,2023,Manchester Utd,Premier League,0,Defender: Possession Control + Distribution,1.6885471324322623,0.5831459144572193,1.7569446508391593,-1.3511671458356886,0.1421207210923967,-1.8638056849227098,-0.013366753076070381,0.17505642698094448,0.4393270533123541,-0.2664691324847297,DF
Aaron Wan-Bissaka,2024,Manchester Utd,Premier League,0,Defender: Possession Control + Distribution,0.7786560584232234,0.7209405575270296,-0.3382536122832107,1.0083147054838264,1.33249240729765,-0.701371679922886,0.4721593352878699,-0.21947688903031803,-0.04636233811254442,0.23466470816705964,DF
Aaron Wan-Bissaka,2025,West Ham,Premier League,2,Defender: Distribution + Progression,-2.1672892569214923,1.5646167764954555,1.5178608883206834,2.161462341354536,2.8192760673593966,0.37635740774877036,0.08273380842354072,0.22557659523539542,-0.7990935655968769,-0.0802155979424981,DF
Aaron Zehnter,2023,Augsburg,Bundesliga,5,Defender: Defending + Possession Control,14.096712527116495,-1.2457139492064329,-15.92846707100432,-1.0900203857063389,5.19197077466265,-6.435215032229735,13.528137948552285,1.3118743417490748,15.250011221328293,18.867228825697794,DF
Aarón Martín,2020,Mainz 05,Bundesliga,0,Defender: Possession Control + Distribution,1.5014248095754965,3.3134082257816004,-2.208144200129709,0.8151223227055198,-0.47568280584232525,0.5291393937721409,-1.609939237523804,1.3656286722756477,-1.020093528799407,0.26978039809476684,DF
Aarón Martín,2021,Celta Vigo,La Liga,0,Defender: Possession Control + Distribution,1.352627410223704,1.2013220767972115,-0.980275032097893,0.012034608986482453,-0.570154356296598,-0.5385303888856754,-0.9042044546409898,0.2208540267890271,-0.5729085691222053,0.14309244273316324,DF
Aarón Martín,2022,Mainz 05,Bundesliga,0,Defender: Possession Control + Distribution,1.6032237853985691,3.2220730456723032,0.1275808119918338,-0.49769071732794146,0.3641821493497446,-0.6007770180139005,-1.0744243201799009,1.3080874994084013,-0.4363503948726475,0.48011682962032864,DF
Aarón Martín,2023,Mainz 05,Bundesliga,0,Defender: Possession Control + Distribution,1.739123076134149,3.8459454954256103,0.21211190771452948,0.22451819010211693,1.6278868891358798,0.3677302724010758,-0.7809527557056981,-0.16941730444355585,-0.34327398343458526,-0.20806490901161112,DF
Aarón Martín,2024,Genoa,Serie A,0,Defender: Possession Control + Distribution,0.33659353257732505,3.3553414802843378,-0.09051900659790135,0.9251903137248974,1.4115047147718087,-0.41604321038695957,-0.5401660262116366,0.8553349102180619,0.030888156010973944,0.35845002441195106,DF
Aarón Martín,2025,Genoa,Serie A,2,Defender: Distribution + Progression,-1.1440896109548078,2.5348050002519216,1.5944167805444067,2.5043757282098795,2.8322290745941245,0.7763246338768681,-0.30597087644673593,1.9396023827990234,-1.3294008497478558,0.43861119326200537,DF
Abakar Sylla,2024,Strasbourg,Ligue 1,4,Defender: Possession Control + Distribution,2.43019398440552,-2.203776083442662,0.3008262229120646,0.3676357618567181,0.6934996532388595,0.18514669530281935,1.4728555393008946,-1.1602879474894792,0.2605952870661099,-0.7870678521750563,DF
Abakar Sylla,2025,Strasbourg,Ligue 1,2,Defender: Distribution + Progression,-0.5921119632906198,-1.6670419491992021,1.7456524652675398,1.8616026003461457,1.9006717990171182,0.2813597284352909,1.3740621028315445,-0.5856921631394414,-0.10704666800927498,-0.5041924413701224,DF
Abdallah Ali Mohamed,2020,Marseille,Ligue 1,3,Defender: Distribution,-7.054817445796118,0.8706580776995168,-1.0637817091036368,-1.4742687158055787,-3.005937429208416,-0.6232711914897209,-0.4691308133503753,-0.20290992611344905,0.14617999818807448,0.17741406921344094,DF
Abdallah N'dour,2020,Strasbourg,Ligue 1,0,Defender: Possession Control + Distribution,2.4917770393203114,2.6244055611989694,-1.945645949462687,-0.04761402376300339,-0.37243661184629673,0.14442264303991692,-3.124457165513263,1.864992016808344,-0.957829395272995,1.156228829413081,DF
