player,season_end_year,age,position_group_model,comp,target_market_value,predicted_log_value,expected_market_value_raw,undervaluation_raw
Luka Bogdan,2022,25.0,DF,Serie A,850000.0,14.355312125343458,1715665.3842279403,865665.3842279403
Brajan Gruda,2023,18.0,MF,Bundesliga,500000.0,14.127048844761475,1365523.0669660354,865523.0669660354
Naatan SkyttÃ¤,2023,20.0,MF,Ligue 1,500000.0,14.126254575676535,1364438.9040304506,864438.9040304506
Henri Lansbury,2020,28.0,MF,Premier League,1200000.0,14.540238290469496,2064168.0173243969,864168.0173243969
Wout Weghorst,2024,31.0,FW,Bundesliga,6000000.0,15.741766531384414,6863762.959572054,863762.9595720544
Fraser Forster,2022,33.0,GK,Premier League,2000000.0,14.86749089719828,2863314.8438774557,863314.8438774557
Wesley Hoedt,2021,26.0,DF,Serie A,4000000.0,15.397150436438718,4862922.880313493,862922.8803134933
Peter PekarÃ­k,2022,34.0,DF,Bundesliga,700000.0,14.261836961502294,1562560.4088779544,862560.4088779544
Marvelous Nakamba,2020,25.0,MF,Premier League,8000000.0,15.997274840659266,8861926.419787822,861926.4197878223
JesÃºs Owono,2025,23.0,GK,La Liga,1000000.0,14.436999613486213,1861697.150823131,861697.150823131
Martin Erlic,2022,23.0,DF,Serie A,5500000.0,15.665786762114461,6361575.373762037,861575.3737620367
Edgar Sevikyan,2021,18.0,MF,La Liga,700000.0,14.261199622683714,1561564.845125075,861564.845125075
Fali CandÃ©,2025,26.0,DF,Serie A,1750000.0,14.775254834512898,2611027.6867749803,861027.6867749803
Federico Ravaglia,2021,20.0,GK,Serie A,200000.0,13.874038969266598,1060274.1090633436,860274.1090633436
RÃ©my Riou,2024,36.0,GK,Ligue 1,250000.0,13.919239827604965,1109299.0930461069,859299.0930461069
Luca Stanga,2022,19.0,DF,Serie A,150000.0,13.824028520774506,1008553.3438796172,858553.3438796172
Ãver Banega,2020,31.0,MF,La Liga,7000000.0,15.877080487546491,7858296.104384762,858296.1043847622
Martin Adeline,2025,20.0,MF,Ligue 1,900000.0,14.379824253612263,1758239.680318593,858239.680318593
Pablo GÃ¡lvez,2022,19.0,FW,La Liga,25000.0,13.690656586210041,882624.7814689244,857624.7814689244
Simone Iacoponi,2020,32.0,DF,Serie A,1600000.0,14.714636979258021,2457454.39249044,857454.39249044
Mathias Pereira Lage,2020,22.0,MF,Ligue 1,2800000.0,15.112213265528608,3657216.848116523,857216.8481165231
Ãngel AlarcÃ³n,2023,18.0,FW,La Liga,300000.0,13.960374221875826,1155880.9710983913,855880.9710983913
Zarzana,2021,18.0,FW,La Liga,50000.0,13.716010345542362,905288.7575651059,855288.7575651059
Florent Shehu,2021,18.0,FW,Serie A,50000.0,13.716010345542362,905288.7575651059,855288.7575651059
Eric Lirussi,2020,18.0,FW,Serie A,50000.0,13.716010345542362,905288.7575651059,855288.7575651059
Daniel MartÃ­n,2020,21.0,GK,La Liga,4000000.0,15.395486840598885,4854839.665841987,854839.6658419874
Enzo Millot,2022,19.0,MF,Bundesliga,2000000.0,14.864422468156373,2854542.428036595,854542.4280365952
Youssouf Sabaly,2022,28.0,DF,La Liga,3000000.0,15.164693314666525,3854273.363346032,854273.3633460319
Jacob Christensen,2024,22.0,MF,Bundesliga,1500000.0,14.671592938970484,2353919.8414147394,853919.8414147394
RaÃºl Parra,2022,21.0,DF,La Liga,300000.0,13.958151766603255,1153314.9276318757,853314.9276318757
Lucas Stassin,2025,19.0,FW,Ligue 1,5500000.0,15.66446089629231,6353146.366174391,853146.3661743905
JesÃºs Owono,2022,20.0,GK,La Liga,200000.0,13.86687376520019,1052704.173991921,852704.1739919209
Marcel Lotka,2022,20.0,GK,Bundesliga,1300000.0,14.582205263972227,2152638.3760635196,852638.3760635196
Cyle Larin,2023,27.0,FW,La Liga,8000000.0,15.996118899038649,8851688.467422025,851688.4674220253
Tim Iroegbunam,2024,20.0,MF,Premier League,4000000.0,15.39465961240625,4850825.265413977,850825.2654139772
Luca Marrone,2023,32.0,DF,Serie A,200000.0,13.863166223703228,1048808.4521130475,848808.4521130475
Marco Sportiello,2021,28.0,GK,Serie A,2000000.0,14.862197699716775,2848198.789088835,848198.789088835
Joseba ZaldÃºa,2024,31.0,DF,La Liga,900000.0,14.374043126459043,1748104.392302056,848104.3923020561
Cala,2022,31.0,DF,La Liga,900000.0,14.373781750387325,1747647.5390895174,847647.5390895174
Facundo Roncaglia,2021,33.0,DF,La Liga,1000000.0,14.429359625835637,1847527.9949500607,847527.9949500607
Abdoulaye Bamba,2021,30.0,DF,Ligue 1,1200000.0,14.5317468735006,2046714.5049022413,846714.5049022413
Daniel Oyegoke,2025,21.0,DF,Serie A,400000.0,14.035623132694042,1246216.0152347013,846216.0152347013
Lautaro Gianetti,2025,30.0,DF,Serie A,2500000.0,15.023140300371699,3345544.4427927895,845544.4427927895
Franco Russo,2023,27.0,DF,La Liga,800000.0,14.313323279664484,1645117.999463338,845117.9994633379
Filippo Missori,2023,18.0,DF,Serie A,800000.0,14.313014422951166,1644609.9718740515,844609.9718740515
Mattia De Sciglio,2024,31.0,DF,Serie A,1000000.0,14.427767170052855,1844588.228063833,844588.228063833
Fernando Llorente,2020,34.0,FW,Serie A,3000000.0,15.162173975439002,3844575.360158236,844575.3601582362
Lamare Bogarde,2023,18.0,MF,Premier League,450000.0,14.073587528284854,1294437.4481322546,844437.4481322546
Daniele Gastaldello,2020,36.0,DF,Serie A,300000.0,13.949988107383945,1143937.9766202176,843937.9766202176
Yann Sommer,2025,35.0,GK,Serie A,4000000.0,15.393201385009412,4843756.812614763,843756.8126147632
Mario Perrone,2022,18.0,DF,Serie A,75000.0,13.730468045513462,918472.2370231518,843472.2370231518
Saba Sazonov,2024,22.0,DF,Serie A,2800000.0,15.108349444352399,3643113.2767339936,843113.2767339936
Christian FrÃ¼chtl,2022,21.0,GK,Bundesliga,600000.0,14.182246773698406,1443016.2236676705,843016.2236676705
AgustÃ­n Rogel,2023,24.0,DF,Bundesliga,1500000.0,14.666911154016733,2342925.04794939,842925.04794939
James Garner,2020,18.0,MF,Premier League,2700000.0,15.080458702095838,3542908.010721861,842908.0107218609
Martin Erlic,2024,26.0,DF,Serie A,3000000.0,15.161577140698608,3842281.468029746,842281.4680297459
Kristian Pedersen,2023,27.0,DF,Bundesliga,1200000.0,14.529517274773864,2042156.234064255,842156.2340642549
Pavao Pervan,2022,33.0,GK,Bundesliga,600000.0,14.181271397502293,1441609.4252075204,841609.4252075204
Ben Gibson,2022,28.0,DF,Premier League,6000000.0,15.738426604124024,6840876.727664391,840876.7276643906
Sofian Chakla,2021,26.0,DF,La Liga,800000.0,14.31032968206763,1640200.539300838,840200.539300838
Giorgio Chiellini,2021,35.0,DF,Serie A,1500000.0,14.665681339747211,2340045.4551083064,840045.4551083064
Cristiano Biraghi,2024,31.0,DF,Serie A,3500000.0,15.283205276997405,4339219.479810691,839219.4798106914
TomÃ¡Å¡ Koubek,2023,29.0,GK,Bundesliga,1000000.0,14.4244353088489,1838452.540084157,838452.5400841569
Jonathan Delaplace,2021,34.0,DF,Ligue 1,325000.0,13.966703838066458,1163220.4639192815,838220.4639192815
Kaj Sierhuis,2022,23.0,FW,Ligue 1,2300000.0,14.959033461707817,3137802.094897836,837802.094897836
Noah Loosli,2024,27.0,DF,Bundesliga,800000.0,14.308704029210872,1637536.3071278776,837536.3071278776
Daniel Brosinski,2022,33.0,DF,Bundesliga,500000.0,14.105760670913783,1336760.7876508972,836760.7876508972
Alan Do Marcolino,2023,20.0,FW,Ligue 1,150000.0,13.8014662392069,986052.8426134583,836052.8426134583
Neven SubotiÄ,2020,30.0,DF,Bundesliga,2000000.0,14.85778190558462,2835649.453206713,835649.4532067128
Aridane HernÃ¡ndez,2020,30.0,DF,La Liga,3200000.0,15.21058258514603,4035264.2109459294,835264.2109459294
GonÃ§alo PaciÃªncia,2020,24.0,FW,Bundesliga,10000000.0,16.198295665535788,10835036.62550421,835036.6255042106
Fabio Pisacane,2021,34.0,DF,Serie A,500000.0,14.103268374910876,1333433.3298180096,833433.3298180096
Sead KolaÅ¡inac,2022,28.0,DF,Premier League,3000000.0,15.159162493172579,3833014.9024212826,833014.9024212826
Mathis Hamdi,2023,18.0,DF,Ligue 1,150000.0,13.798357988307481,982992.6981823487,832992.6981823487
Mads Hermansen,2025,24.0,GK,Premier League,12000000.0,16.36749400991301,12832530.266378328,832530.2663783282
Aingeru Olabarrieta,2025,18.0,FW,La Liga,500000.0,14.101798517266301,1331474.8108994032,831474.8108994032
Lorenzo Bertini,2021,18.0,FW,Serie A,75000.0,13.716010345542362,905288.7575651059,830288.7575651059
Thomas Fontaine,2022,30.0,DF,Ligue 1,500000.0,14.100052425837191,1329151.9609422903,829151.9609422903
Frank Feller,2025,20.0,GK,Bundesliga,350000.0,13.980043135727735,1178840.972961008,828840.9729610081
Mauro Vigorito,2020,29.0,GK,Serie A,650000.0,14.206346261407994,1478214.6277239777,828214.6277239777
Gavin Kilkenny,2024,24.0,MF,Premier League,300000.0,13.936141989861467,1128208.0138727792,828208.0138727792
Alex Ferrari,2023,28.0,DF,Serie A,1000000.0,14.418490192245432,1827555.144658357,827555.1446583569
Silvan Widmer,2025,31.0,DF,Bundesliga,2000000.0,14.854916400626955,2827535.51359398,827535.5135939801
Juan Jesus,2022,30.0,DF,Serie A,4000000.0,15.389682270993598,4826741.034399495,826741.0343994955
Giangiacomo Magnani,2025,28.0,DF,Serie A,2500000.0,15.017474098126039,3326641.510186002,826641.5101860021
Maya Yoshida,2021,31.0,DF,Serie A,3200000.0,15.208373429203204,4026359.520370858,826359.5203708578
Bastien Meupiyou,2024,18.0,DF,Ligue 1,800000.0,14.301325667326301,1625498.4287997321,825498.4287997321
Bobby Thomas,2020,,DF,Premier League,200000.0,13.839009991271134,1023776.7205786532,823776.7205786532
Bobby Thomas,2021,,DF,Premier League,200000.0,13.839009991271134,1023776.7205786532,823776.7205786532
Daley Sinkgraven,2022,26.0,DF,Bundesliga,4000000.0,15.389056690265017,4823722.461879784,823722.4618797842
Birger Meling,2021,25.0,DF,Ligue 1,3500000.0,15.279607653560507,4323636.645906136,823636.6459061364
Junior Sambia,2023,25.0,DF,Serie A,3500000.0,15.279535717582563,4323325.63199048,823325.6319904802
Eiji Kawashima,2021,37.0,GK,Ligue 1,350000.0,13.975031858150464,1172948.2459919786,822948.2459919786
Abdoulie Ceesay,2025,20.0,FW,Bundesliga,200000.0,13.83779929064483,1022537.982273085,822537.982273085
Aridane HernÃ¡ndez,2024,35.0,DF,La Liga,800000.0,14.299427844631852,1622416.4445488094,822416.4445488094
Patric Pfeiffer,2024,24.0,DF,Bundesliga,2000000.0,14.85282789801509,2821636.3585448232,821636.3585448232
Wayne Hennessey,2023,35.0,GK,Premier League,400000.0,14.015386438902244,1221250.168203262,821250.1682032619
Miguel Azeez,2021,17.0,MF,Premier League,500000.0,14.092677186399214,1319385.1999771579,819385.1999771579
Tom Dele-Bashiru,2020,19.0,MF,Premier League,450000.0,14.05340703256396,1268576.8559963081,818576.8559963081
Xavier Moreno,2025,19.0,FW,La Liga,200000.0,13.83356333737526,1018215.7158501314,818215.7158501314
Alex Sandro,2023,31.0,DF,Serie A,3000000.0,15.15523785820148,3818001.195097304,818001.195097304
Kasper Schmeichel,2021,33.0,GK,Premier League,6000000.0,15.734969938205225,6817270.920966821,817270.9209668208
Charlie Taylor,2020,25.0,DF,Premier League,4000000.0,15.387566590684159,4816539.9862020565,816539.9862020565
Antonio Raillo,2022,29.0,DF,La Liga,2000000.0,14.850194070826888,2814214.4316815427,814214.4316815427
Juan PÃ©rez,2021,24.0,GK,La Liga,600000.0,14.161897187183714,1413948.1842206335,813948.1842206335
RÃºnar Alex RÃºnarsson,2020,24.0,GK,Ligue 1,1200000.0,14.51534519577349,2013418.7364422395,813418.7364422395
Loris Mouyokolo,2024,23.0,DF,Ligue 1,300000.0,13.922892392430999,1113358.292278761,813358.292278761
JÃ©rÃ©my Morel,2021,36.0,DF,Ligue 1,400000.0,14.008121915645651,1212410.507524801,812410.507524801
Jeffrey Gouweleeuw,2024,32.0,DF,Bundesliga,2000000.0,14.849411502438292,2812012.977152722,812012.977152722
Karlo Letica,2020,22.0,GK,Serie A,900000.0,14.352758849051972,1711290.4015715264,811290.4015715264
Emmanuel Agyemang-Badu,2020,28.0,MF,Serie A,850000.0,14.323071520194652,1661233.436129089,811233.436129089
Romario Benzar,2020,27.0,DF,Serie A,1000000.0,14.409204386190185,1810663.3610333279,810663.3610333279
Jonas Rouhi,2025,20.0,DF,Serie A,2000000.0,14.848762854639967,2810189.561918653,810189.5619186531
Jacopo Da Riva,2020,18.0,MF,Serie A,200000.0,13.824847989240878,1009380.1610900948,809380.1610900948
Mehdi Bourabia,2024,32.0,MF,Serie A,1000000.0,14.408307725186688,1809040.5365807991,809040.5365807991
Amar Ahmed,2023,18.0,FW,Ligue 1,1200000.0,14.512936014078795,2008573.8808814886,808573.8808814886
Giampaolo Pazzini,2020,34.0,FW,Serie A,350000.0,13.962227002651915,1158024.5521735675,808024.5521735675
Mihael OniÈa,2020,19.0,FW,Serie A,75000.0,13.690656586210041,882624.7814689244,807624.7814689244
Filippo Terracciano,2022,18.0,DF,Serie A,250000.0,13.870779670894551,1056823.9816779688,806823.9816779688
Nampalys Mendy,2024,31.0,MF,Ligue 1,3000000.0,15.152093161998367,3806013.596647466,806013.5966474661
Alexandre Coeff,2023,30.0,DF,Ligue 1,700000.0,14.224820551700693,1505777.4300250483,805777.4300250483
Cenk Ãzkacar,2025,23.0,DF,La Liga,2150000.0,14.899255029439757,2955725.489213837,805725.4892138368
Matteo Cancellieri,2021,18.0,FW,Serie A,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Destiny Egharevba,2022,18.0,FW,Serie A,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Alan Godoy,2022,18.0,FW,La Liga,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Ãscar Aranda,2021,18.0,FW,La Liga,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Salvatore Rimoli,2020,18.0,FW,Serie A,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Gabriele Artistico,2021,18.0,FW,Serie A,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Jacopo Pellegrini,2020,18.0,FW,Serie A,100000.0,13.716010345542362,905288.7575651059,805288.7575651059
Jon Bautista,2022,26.0,MF,La Liga,1000000.0,14.40608722774161,1805028.0210097465,805028.0210097465
Genki Haraguchi,2024,33.0,MF,Bundesliga,500000.0,14.081187562415314,1304312.7031220493,804312.7031220493
Bruno Amione,2024,22.0,DF,Serie A,3000000.0,15.15133867882877,3803143.105695777,803143.1056957771
JosuÃ© Homawoo,2020,21.0,DF,Ligue 1,150000.0,13.767393619614765,953021.3357021796,803021.3357021796
Mattia Bani,2022,27.0,DF,Serie A,1800000.0,14.771891877874685,2602261.6586680296,802261.6586680296
Conor Townsend,2025,31.0,DF,Premier League,1200000.0,14.509632785312798,2001950.0446024695,801950.0446024695
Stefano Sturaro,2021,27.0,MF,Serie A,4500000.0,15.483450683925312,5301235.662890157,801235.6628901567
Szymon Å»urkowski,2023,24.0,MF,Serie A,3500000.0,15.274232633692813,4300459.352665431,800459.3526654309
SÃ©amus Coleman,2024,35.0,DF,Premier League,500000.0,14.078063667664173,1300244.5219842286,800244.5219842286
Pepe Reina,2022,38.0,GK,Serie A,700000.0,14.221121030242909,1500217.06210453,800217.0621045299
Karim Aribi,2021,26.0,FW,Ligue 1,800000.0,14.282952893362435,1595906.1735469752,795906.1735469752
Ander Herrera,2022,31.0,MF,Ligue 1,8000000.0,15.989702297818404,8795072.541147694,795072.541147694
JosÃ© Luis Palomino,2023,32.0,DF,Serie A,2500000.0,15.007859354510996,3294809.9666340766,794809.9666340766
Cole Palmer,2021,18.0,MF,Premier League,500000.0,14.073587528284854,1294437.4481322546,794437.4481322546
Pavao Pervan,2020,31.0,GK,Bundesliga,650000.0,14.182665952696771,1443621.2329768508,793621.2329768508
Willian JosÃ©,2024,32.0,FW,La Liga,5000000.0,15.572135530478793,5792852.325414262,792852.3254142618
Nicolas Pallois,2025,36.0,DF,Ligue 1,500000.0,14.072098269696271,1292511.1293054407,792511.1293054407
Pietro Terracciano,2020,29.0,GK,Serie A,1000000.0,14.398626793398956,1791611.8280518344,791611.8280518344
Aridane HernÃ¡ndez,2022,32.0,DF,La Liga,1500000.0,14.644565336723911,2291151.0708322627,791151.0708322627
Oscar Wendt,2020,33.0,DF,Bundesliga,1200000.0,14.503302809479289,1989317.766058994,789317.766058994
Nicolas Cozza,2020,20.0,DF,Ligue 1,3600000.0,15.294595477124982,4388926.619204126,788926.6192041263
Kevin StÃ¶ger,2024,30.0,MF,Bundesliga,5000000.0,15.571380502308894,5788480.208712821,788480.2087128209
Rafa Soares,2021,25.0,DF,La Liga,1600000.0,14.685510030476319,2386908.594457884,786908.5944578839
Gabriel Suazo,2024,26.0,DF,Ligue 1,3500000.0,15.271046908325607,4286781.066229551,786781.0662295511
YÄ±ldÄ±rÄ±m Mert Ãetin,2023,25.0,DF,Serie A,1200000.0,14.50196352956444,1986655.294686563,786655.2946865631
Hugo Lloris,2023,35.0,GK,Premier League,3000000.0,15.146896684771487,3786287.027195586,786287.0271955859
Ander Herrera,2024,34.0,MF,La Liga,2000000.0,14.840045380922504,2785798.2692469694,785798.2692469694
Jemerson,2022,28.0,DF,Ligue 1,2000000.0,14.83990116359653,2785396.5376946777,785396.5376946777
Lucas Olaza,2023,28.0,DF,La Liga,2500000.0,15.004704588603847,3284431.9879799346,784431.9879799346
Stefano Turati,2020,17.0,GK,Serie A,300000.0,13.895813976471096,1083614.8068897512,783614.8068897512
Victor LindelÃ¶f,2024,29.0,DF,Premier League,15000000.0,16.57447142498543,15783432.3377526,783432.3377525993
Leonardo Stanzani,2020,19.0,FW,Serie A,100000.0,13.690656586210041,882624.7814689244,782624.7814689244
Mika Schroers,2022,19.0,FW,Bundesliga,100000.0,13.690656586210041,882624.7814689244,782624.7814689244
Eduard Dutu,2021,19.0,FW,Serie A,100000.0,13.690656586210041,882624.7814689244,782624.7814689244
Samuele Vianni,2021,19.0,FW,Serie A,100000.0,13.690656586210041,882624.7814689244,782624.7814689244
Davide Biraschi,2022,27.0,DF,Serie A,2000000.0,14.838777499369588,2782268.4439164307,782268.4439164307
Alex McCarthy,2022,31.0,GK,Premier League,3000000.0,15.145633902570712,3781508.7876407187,781508.7876407187
Davide Riccardi,2020,23.0,DF,Serie A,250000.0,13.84630320156241,1031270.6409375541,781270.6409375541
Vedad IbiÅ¡eviÄ,2021,35.0,FW,Bundesliga,500000.0,14.063224307128998,1281092.1657141675,781092.1657141675
Willy Boly,2025,33.0,DF,Premier League,2000000.0,14.837333618099386,2778254.0760104475,778254.0760104475
Anastasios Douvikas,2024,24.0,FW,La Liga,6000000.0,15.729200626176976,6778053.19051534,778053.1905153403
Tim Siersleben,2025,24.0,DF,Bundesliga,1500000.0,14.638010290489362,2276181.579532869,776181.5795328692
Antonio Mirante,2024,40.0,GK,Serie A,100000.0,13.683089618915027,875971.1865624869,775971.1865624869
Filippo Bandinelli,2022,26.0,MF,Serie A,3000000.0,15.144105275474066,3775732.6851912127,775732.6851912127
Giovanni GonzÃ¡lez,2023,27.0,DF,La Liga,2000000.0,14.836108304804785,2774851.927904336,774851.9279043358
Maxime PoundjÃ©,2021,27.0,DF,Ligue 1,2000000.0,14.836104680971982,2774841.87231949,774841.8723194902
Xisco Campos,2020,37.0,DF,La Liga,100000.0,13.68159523800109,874663.1280580077,774663.1280580077
Yerry Mina,2025,29.0,DF,Serie A,3000000.0,15.143591650077923,3773793.8704362954,773793.8704362954
Sofian Chakla,2020,25.0,DF,La Liga,800000.0,14.268889392856607,1573619.215853738,773619.2158537379
RafaÅ Gikiewicz,2022,33.0,GK,Bundesliga,1200000.0,14.495340944519503,1973541.9644200907,773541.9644200907
Vincent Laurini,2020,30.0,DF,Serie A,800000.0,14.268837170909507,1573537.0404877663,773537.0404877663
Gino Caoki,2024,19.0,MF,Ligue 1,50000.0,13.620846796997638,823110.3737047554,773110.3737047554
David Silva,2021,34.0,MF,La Liga,5000000.0,15.568429656353736,5771424.469157676,771424.4691576762
Kevin Akpoguma,2024,29.0,DF,Bundesliga,3000000.0,15.1426092470726,3770088.303492186,770088.3034921861
Pietro Pellegri,2023,21.0,FW,Serie A,3500000.0,15.267112526833843,4269948.365056208,769948.3650562083
Noah Edjouma,2024,18.0,FW,Ligue 1,50000.0,13.61698528145519,819938.0452817455,769938.0452817455
Ole Pohlmann,2024,23.0,MF,Bundesliga,1500000.0,14.635021091238698,2269387.7753476757,769387.7753476757
Juan Larios,2023,18.0,DF,Premier League,7000000.0,15.86563717211366,7768883.694764652,768883.6947646523
Emanuele Valeri,2024,25.0,DF,Serie A,2300000.0,14.936811681567734,3068843.5528441183,768843.5528441183
